id_code,resolution,fov_stage,brenner,varLapNorm,tenengradVar,regionMin
09f1111a388a,2048x1536,pass,12.8813620211776,0.0163442367530701,32.897996211835,0.0120386609779935
17e6116b89b3,1050x1050,pass,12.4757167313605,0.00275340877883006,18.5885067389653,0.00220326342448911
1db0393cdbc1,819x614,pass,37.1514458792125,0.00584025640184646,59.0761066915671,0.00498049416555367
1df0431bfa73,2048x1536,pass,11.3871143323274,0.00286185689533823,6.86105819873593,0.00236948111604303
1e8c31e29dd3,1050x1050,pass,12.7664632976957,0.00240277621236227,12.8847705010135,0.00158615119736676
226c6ceb9185,2048x1536,pass,12.3847212177234,0.0197748505981823,41.2447622528237,0.0150374595598183
2585bbc91909,2048x1536,pass,13.3162120511471,0.0165701635325124,31.1877768803295,0.0132791746228115
28f73575e1f2,819x614,pass,13.1092726214896,0.00311773672983975,83.7158051841275,0.00261906480865395
3178559fbf57,1050x1050,pass,7.72695827145939,0.00141467758092131,4.63307558696365,0.000997001637541547
33d72035c27a,2048x1536,pass,13.4212913480776,0.00303716798696607,11.2755269338643,0.00171840845392441
3b2b91590590,1050x1050,pass,14.1608263868319,0.00335273375152504,16.7415716293574,0.00268769105177439
4036471a1bb7,2048x1536,pass,12.16491645263,0.0149762292087222,24.2365858484198,0.012936678839132
40dd4e6e4444,2048x1536,pass,10.8742442811341,0.00345688234547643,5.88516172609001,0.00303776753527028
4145dcb25053,2048x1536,pass,10.640018200921,0.00347078651972435,5.56150543735139,0.00202467337084772
4210809074c1,1050x1050,pass,18.5449802373738,0.00436586858094664,33.240259976876,0.0031717471287852
4dd4a4bf2421,1050x1050,pass,11.8512443771938,0.00259229633346556,13.2312805607433,0.00159245443506286
4e1e252317b5,1050x1050,pass,10.3628820489215,0.00168834478829318,11.3811100670659,0.00112535037127562
4eabad7948cf,2048x1536,pass,12.2173119701283,0.0198005233222804,43.9773135640718,0.0123146591358305
4faf4063db8c,1050x1050,pass,14.4594227454283,0.00273160488035218,18.5939859080404,0.00218601851886953
5069feccd866,2048x1536,pass,13.1971399137052,0.0143675411196797,28.8284931878518,0.00983554264434162
511fd66b2df8,2588x1958,pass,4.99648701854895,0.00283670118334093,2.0896093771792,0.0020317299717428
51aa3361294c,819x614,pass,4.27447402065018,0.00193312011148827,8.96563871948923,0.00156065251877998
521b5377a727,819x614,pass,1.76126678597375,0.00248518402562185,74.5254134979476,0.00205826726398611
5257cb536da2,819x614,pass,8.11406657635836,0.001540518152168,17.4202693437896,0.00132327226183717
5299a532f0e0,1050x1050,pass,8.80984231785038,0.00182879899352471,5.63870015403908,0.00140992058034269
53273d664cd8,1050x1050,pass,15.7804184397833,0.00270784545965806,21.2855353212114,0.00211662421809333
535682537302,1050x1050,pass,9.10083875468224,0.00135639591647627,4.8737552675082,0.000702359506721061
58059e73d2d4,819x614,pass,13.7653388263736,0.0057674215204797,265.716483201981,0.00427842367477121
5889a0c75cac,1050x1050,pass,26.375634678467,0.00282880399530726,33.7055515266246,0.00182170870365273
5b2648ad455e,2048x1536,pass,11.3426314640904,0.0057629042187602,8.22224896004163,0.00446453775783958
5b47043942f4,819x614,pass,27.512800776862,0.00333189698982821,173.784343234873,0.0029651173347404
5d6239c0fd39,1050x1050,pass,12.0582786221749,0.00236524718427082,12.427699985911,0.00200568092838701
5db895d3f1fc,2048x1536,pass,11.9004892260831,0.00370597169420585,9.57484513062549,0.00212172018644446
5de4615a5161,1050x1050,pass,11.1622932411722,0.00277082788462345,14.224511232956,0.00235638948318409
5f4a8c074bd5,1050x1050,pass,13.0516634408144,0.00280154790384337,18.7335578899457,0.0023901295334742
5f6db235c04d,1050x1050,pass,10.3079051357849,0.00201001251199993,6.47540072554097,0.00167252863503697
60aa4e649abf,2588x1958,pass,3.62319899991676,0.00309506938418812,2.23663007711822,0.00250416648046625
60edda7b4871,2048x1536,pass,12.9621109449661,0.0133423687275337,24.3608888952012,0.0114874064664564
61d9c88a3a4b,2048x1536,pass,9.6567527831629,0.00381376988835525,5.62012720411293,0.0029880865744735
639915f58a2f,1050x1050,pass,17.303839745423,0.00265144569207014,19.7140203363088,0.00164133328969566
650104ede84c,1050x1050,pass,15.6684120034512,0.00242549453113095,18.135930746758,0.00143440929031665
66460ecab347,2048x1536,pass,16.6089484147477,0.0445455777590233,113.238583631646,0.0204900726384406
66bfec8d6bcd,1050x1050,pass,13.5990406038458,0.00133023480503555,13.3166434862724,0.000954149327559342
691eeb59b4cb,1050x1050,pass,15.2321196125316,0.00286678332106527,21.1887215259153,0.00254624692350566
69f43381317b,2048x1536,pass,12.6381435246836,0.0023055028741018,6.76074453383934,0.0019067410601423
6c30dd481717,819x614,pass,13.8095943388889,0.00366117986226398,58.2077631365997,0.0030489184208781
6c3589d7ed8d,1050x1050,pass,20.0090866296612,0.0031307526518611,46.8886001988029,0.00182193140456104
6c6505a0c637,2048x1536,pass,14.4268553026462,0.0247556050408761,45.4592507612987,0.0184942531646773
6f460f9968c7,1050x1050,pass,13.5335896758207,0.00250180156694447,22.9665571554571,0.00213229924704055
6f689fced922,1050x1050,pass,18.155717613468,0.00232951803646475,24.8844363205809,0.00165976273889991
7131bf4c9e6f,819x614,pass,3.49837039003358,0.00188334589469008,12.9982919746777,0.00179816173960751
71c22da3d6c6,2048x1536,pass,14.5263408293586,0.00568621929507187,19.3975128428135,0.00380874424975109
77acc2cafee1,1050x1050,pass,20.7970994191604,0.00299357823810937,46.180650518234,0.00192222647592381
79ade634c633,2048x1536,pass,13.749635802297,0.0278752284871969,55.77043187126,0.0180972473283659
7f2123bc89a3,819x614,pass,5.92760167489317,0.00230199062750692,17.2260505680212,0.00190139260062922
87d46b1cc4e9,2048x1536,pass,16.9361656578139,0.0450360079141993,83.5076150137841,0.0228481115793354
883c6a184f16,1050x1050,pass,16.5384250956808,0.00283927431664888,17.3535824905261,0.0019069189928646
8b079e79035f,1050x1050,pass,7.72591435892255,0.00178178050639715,13.3070966501913,0.00147259072014256
8e2a3978c244,1050x1050,pass,13.0914534325179,0.00160508963775934,16.3126063577393,0.00102167052231684
90bde2ff8953,1050x1050,pass,11.7878126865478,0.00224274010910354,10.2461382595466,0.00205615006757808
a02dfd67a925,819x614,pass,4.16354696706349,0.00223531480841411,5.88030896207808,0.00211405651842917
a188c60b93fb,2588x1958,pass,9.33917235998176,0.000976909321661683,5.538770230404,0.000799315638697615
ac1667fac512,1050x1050,pass,11.0530696489426,0.00257991384282949,31.6266655909285,0.00220744900678813
ae94ce412de9,2588x1958,pass,4.33402827609375,0.00233604766279825,1.83967412590452,0.00204029171917309
aec51513cf45,819x614,pass,8.17877529374236,0.00313710918786393,310.428605968308,0.00256258745125138
afc744fad65e,1050x1050,pass,16.4803739991951,0.0024708066355888,19.4546675506902,0.00175748262647375
b0619ca93a5f,1050x1050,pass,10.0349261287248,0.00208831247997206,9.61339779479998,0.00183835744470484
b200c23b299b,1050x1050,pass,21.2249834251105,0.00481230222685704,50.5785850599787,0.00432316001099636
b46b09a45f39,1050x1050,pass,12.518363481976,0.00184588058839794,11.296573664848,0.00107175848680848
b5a3ca5c0a80,1050x1050,pass,17.4324834452336,0.00219005516080485,34.3085703584238,0.00149325310832924
b9519abce0c1,819x614,pass,6.68915067211538,0.00126541590682729,0.904922828290954,0.00105194934852331
ba2ea9182090,1050x1050,pass,13.9413699303504,0.00307653160164778,25.0937648335031,0.00245832024605803
bc34f52c37c7,2048x1536,pass,10.7937309565608,0.00232688197345857,5.04666432382821,0.00152413043667608
bcb0498ed2c1,2588x1958,pass,3.65840800355904,0.00488133308619786,2.36139471756666,0.00398794690348429
be197b663520,1050x1050,pass,14.1647438601957,0.00298438722428078,24.5999746019127,0.00159139074101007
bfa30ebf63a8,1050x1050,pass,14.5061137010575,0.00235817589875964,20.1101557383953,0.00163505496229708
c1819db0aece,1050x1050,pass,11.0326262710227,0.00283846878199356,10.8728539652222,0.00181488703420463
c5a0e84e955d,2048x1536,pass,12.3653394203412,0.0167380786608431,32.8034788210686,0.0138962756501051
c6916bc42016,1050x1050,pass,22.8031560016099,0.00329811286109805,57.923641026873,0.00263742951369761
d4583e9525dc,2048x1536,pass,18.0361187861026,0.0716924008692105,198.364530276184,0.0444604355713468
d667af5742f6,1050x1050,pass,7.15439132267992,0.00105989042370795,3.62733922959297,0.000562085438405593
d6b109c82067,1050x1050,pass,14.0468541739636,0.00246568783278659,11.5203506131057,0.00189883444699562
d7ac4a0c9760,1050x1050,pass,10.4725565556503,0.00178907626830959,6.75660873830371,0.00138662090888822
d7bc62d60e8c,2588x1958,pass,4.82452614633158,0.00191189392716641,0.601800486472397,0.00164517494459847
d865997a6280,2048x1536,pass,9.91728745757157,0.0038322800506491,6.29207843438329,0.00227217616439593
d91635f380b4,2048x1536,pass,14.9817334775993,0.0421217847384159,80.2895529864756,0.0342296426064833
d9ad2a0ec026,1050x1050,pass,7.35370280865951,0.00152181072856944,4.63557134664353,0.00131967184231395
da3a2275c850,1050x1050,pass,20.0591347456124,0.00357530254449135,44.0000105777109,0.002742686924464
dd3176bacfe2,819x614,pass,1.39384457753358,0.00149147585860339,324.046619403084,0.00127047541409702
de38adaae009,2588x1958,pass,3.16861641198784,0.00297626722174397,0.788974508010962,0.00283911680763349
de55ed25e0e8,1050x1050,pass,17.2813885319445,0.00308313446188699,23.9142657658548,0.00195771963113483
dee1031a76ae,819x614,pass,3.52039873856838,0.00143013987227857,2.78441887794085,0.00111710900200222
dee31065f8fe,1050x1050,pass,16.0608694429924,0.00335273252261477,35.858423564131,0.00236875199605211
df0886f1e76b,2048x1536,pass,11.7755767720199,0.00313113604068022,7.30941007490977,0.00200845931824055
e067b06fd655,1050x1050,pass,10.4186097553609,0.00283510995300667,11.1333352515509,0.00223129842068083
e47770a2e5d1,2588x1958,pass,4.57088233084818,0.00389540553737189,2.40288424435465,0.00304363182725274
ef81cd8854cb,1050x1050,pass,15.0107838149411,0.00297829285720415,18.7787765743827,0.00220063186296143
f02956bd7c50,2048x1536,pass,11.5049216571595,0.00624247162421895,12.3759273298995,0.00516038844282606
f3b27ac2d371,1050x1050,pass,12.8942197851957,0.00215465168943853,16.0605408262496,0.00125232559201461
ff4955e76894,2416x1736,pass,5.09799978959098,0.00125117411913405,3.18165795983515,0.000930138904815601
00cb6555d108,2416x1736,pass,3.83174851986418,0.00123929690460204,2.55943552960886,0.000933279433067484
059bc89df7f4,2416x1736,pass,7.6124959097871,0.00192175069014897,5.4389020431205,0.00135264892785386
07a1c7073982,2588x1958,pass,8.08684966745786,0.00487375235030306,17.4591350672838,0.0046976531886043
086d41d17da8,1844x1226,pass,4.20979229637429,0.000706656077096239,4.66583428266005,0.000604382909509657
0d310aba6373,2588x1958,pass,9.86352935141817,0.0040282819673165,6.85255885842926,0.00351731097688355
0dc031c94225,2416x1736,pass,6.13458405349132,0.001573079000304,6.61388912030872,0.00112869785069654
111898ab463d,2416x1736,pass,5.66026564118782,0.00205871418085063,28.8463828562603,0.00161203810347504
12e3f5f2cb17,2416x1736,pass,3.56619470714287,0.0010553335707394,1.78986317822522,0.000812081130159503
18b06f56ab27,3388x2588,pass,3.46838093610945,0.000835910765461052,0.461515107924847,0.000752715658775588
19722bff5a09,2416x1736,pass,5.39882536324597,0.000848343041098235,4.62449115985009,0.000637903934491472
1b329a127307,2588x1958,pass,3.08949633575313,0.00323416707340683,0.766970055384245,0.00264693190802642
274f5029189b,2416x1736,pass,5.48214505599246,0.00160721159427089,5.14942411729805,0.000966948018661739
27e4c800a449,2416x1736,pass,7.07784084265302,0.00280762226462369,10.9891616525716,0.00183400583647871
29b52f64d2db,2896x1944,pass,4.8106890891241,0.000787812198285703,5.31315656422535,0.0005725582704959
2f2e1949ad56,2416x1736,pass,3.15680567307312,0.000996591763882135,2.48903939828866,0.000627306428399098
30941b65348b,2416x1736,pass,3.91954534513318,0.000535811188418798,1.60457280162278,0.000464857019694223
30cab14951ac,2416x1736,pass,6.15090873239662,0.00420131049029615,10.0777528888253,0.00327308055823797
358d2224de73,3388x2588,pass,3.07524784016716,0.000880380545127404,1.13269680973524,0.000612260833356796
35aa7f5c2ec0,2416x1736,pass,4.14499147189982,0.00142130992433128,3.04703695787058,0.00119088083615326
365f8c01d994,1050x1050,pass,11.3460345183923,0.00185011343297599,21.0120505161053,0.00158293593271276
36677b70b1ef,2416x1736,pass,3.33837913392477,0.000582344009148435,2.48500423455843,0.00047910532478796
4661006f3ba6,2416x1736,pass,3.7913075178915,0.00145047862918234,3.19674906451094,0.000927148183268215
4aa07d720638,2416x1736,pass,3.26900563306053,0.000563500692821854,1.15005582745014,0.000458415742452556
4dd9d29eae5d,2588x1958,pass,2.5524009775932,0.00377413180246456,0.587353147935284,0.00259717362763342
4e6071b73120,1844x1226,pass,3.83739938905038,0.00134310162859616,2.73229873087869,0.00126291719537353
51131b48f9d4,2416x1736,pass,8.05282941806702,0.000758172891808523,9.40543895977103,0.000498724630496236
5347b4c8e9b3,2588x1958,pass,6.89348586623418,0.00383878455346176,5.01068901005555,0.00334012396263348
5633ced07d8e,2416x1736,pass,3.6308738768735,0.000596186683996961,1.12819596887121,0.000353561865123152
582115961a3d,2416x1736,pass,5.717826511714,0.00152402095141512,6.32796863374029,0.00100712771288443
5879285f9d8d,2588x1958,pass,5.93952236181707,0.00159437260519452,1.44838252577621,0.00139038513411631
59e5212f7139,2416x1736,pass,2.97567345472948,0.000842355976166297,1.55290806649021,0.000616675384433804
5b068765e846,2416x1736,pass,7.14454184165905,0.00243428509326301,7.14540967228133,0.00204178621419879
5b0e53f53ef3,2416x1736,pass,6.87226198236227,0.00350335922974348,9.74664625267965,0.00277131999581716
5efa24b03d5e,2896x1944,pass,7.83367329165909,0.00083801878149847,6.58391948213161,0.000662608556632323
613bacb35c05,2416x1736,pass,3.98856614949253,0.00100828690931949,2.30590284462357,0.000683886531641124
6165081b9021,2416x1736,pass,4.3966886146215,0.00137545686147883,3.21927969440028,0.000877739041658488
61bbe8db6f3a,2416x1736,pass,4.14952775891523,0.00143778474138558,3.58188460201648,0.00097538780108979
6298468d7d75,3388x2588,pass,4.08129368990248,0.00187091267939576,0.792475194962012,0.0012403395989513
64678182d8a8,2416x1736,pass,4.68251563764882,0.00156299939435738,4.22638107569117,0.00112353621649371
6b07971c3bf6,819x614,pass,2.23008123571429,0.00170631395243583,32.8675574146431,0.0013076520897304
7335a2d43ada,4288x2848,pass,3.73413529652644,0.00105584365274474,2.05667024674073,0.000568621943420576
7427dedafccf,4288x2848,pass,2.14412063062622,0.000583010858853774,0.674159109246958,0.000309589055362497
756b0d6488bb,2416x1736,pass,3.77909858059754,0.000914755167467843,2.39157344423167,0.000643259362218659
76be29bb30b2,2416x1736,pass,5.27929685533808,0.00137479849295999,5.72744286038256,0.00117853582977441
76e589911303,2416x1736,pass,3.27365739323681,0.000818825501041639,1.27960777621523,0.000580332702965327
77a9538b8362,2416x1736,pass,5.98335904247941,0.00245696809843088,7.51985049550083,0.00150822123952895
7ae69d22075a,1050x1050,pass,13.3690073873264,0.00272610230275543,18.7469964558103,0.00232041595127238
7ea756985353,2416x1736,pass,5.91932616971728,0.00207024174316602,5.80677273770154,0.0017542906735965
7f60f2a083d3,2416x1736,pass,3.22772283546438,0.00118057838486085,2.20650874646604,0.000758385288306084
80a02014b418,2896x1944,pass,6.94235665470904,0.00204681441141698,11.343181902971,0.00138699892842739
8114d6a160df,4288x2848,pass,3.52271072550828,0.0011719555214005,2.33891170868677,0.000664414311597415
821789e9053f,1050x1050,pass,16.6606025035669,0.00271874487548239,155.800654266149,0.00220248437007336
8273fdb4405e,2416x1736,pass,4.01362957194369,0.000894206118853784,2.75619072662219,0.000680389838195434
849a91e9ab28,2416x1736,pass,5.62606111914303,0.00180547664539795,8.84509067821087,0.00141411703601381
8676427e4625,2588x1958,pass,9.59523478162177,0.00298139319236024,4.4171461410317,0.00217205275480159
89ed6a0dd53f,2416x1736,pass,6.21581037955206,0.000920426158674944,12.8179153952226,0.000794888129011294
8a25a080f28f,1844x1226,pass,6.29035239759202,0.000506703055469112,8.71463213223899,0.000454318321191959
8f2996b8d855,2416x1736,pass,4.0081562257288,0.000738224537996404,2.57167932614006,0.00053250898994237
8fc09fecd22f,2416x1736,pass,4.3850124109337,0.000871638561080781,3.62189658900146,0.000600882070123309
8ff863f8874f,2588x1958,pass,1.72271724387701,0.00142419963312448,0.740898571235146,0.00109254769410035
94372043d55b,2416x1736,pass,4.62841616133816,0.00137083580878054,4.46875534781597,0.000829984800601307
94b1d8ad35ec,1504x1000,pass,6.46674460394128,0.00635950997581688,3.20659688166375,0.00573721768347797
98fbe56dcc2c,2416x1736,pass,7.81484667982869,0.00273227592934035,17.83949420965,0.0021685489038914
99132193eaa0,2416x1736,pass,4.27401331465393,0.00119006080372977,6.07422918019589,0.000894479211074237
99ecdb41d5e7,3388x2588,pass,4.45522730313435,0.00236858686286185,1.32775991814113,0.00209002635762785
9eaf735cf01f,2416x1736,pass,2.59797952430175,0.000857182356208931,1.98844840787217,0.000462801311050112
9ed666e982cd,2416x1736,pass,4.97586363669109,0.000624168046859406,44.7660554377219,0.000385817095282848
a00b4cb250a7,2416x1736,pass,5.27044338696774,0.00251954369582347,6.60302673940706,0.00156067131192802
a2696f444ecb,2416x1736,pass,5.73525921808037,0.00346674706237347,8.13058365965351,0.00289549743395317
a3ad6c2db6f1,2416x1736,pass,3.77585895814065,0.00108425090383445,2.40946762963611,0.000672935281980956
a3d2a0c4cd17,2416x1736,pass,4.85460061105199,0.00131104391961275,8.20356040412029,0.000946995477377394
a75bab2463d4,2416x1736,pass,8.87678531039379,0.000725353557908437,7.92796249041988,0.000469224632179609
a77dbec966d4,2588x1958,pass,10.8961773323145,0.00417076114228375,10.6922901406965,0.00400671053256989
a8c950a99107,2416x1736,pass,4.50303590150911,0.00223180992425377,5.37082879633543,0.00177946822484469
b4f41b5bf0ef,2416x1736,pass,4.77165098304718,0.00162732968854007,5.00088094647596,0.00126820265702437
b56340f472d2,2416x1736,pass,4.72881804875612,0.00202027720125765,15.6193241828689,0.00150826072877394
b71428739d4e,1050x1050,pass,12.2570341310659,0.00257737234049584,26.7993530476262,0.0022784975183512
bb11db08584a,2416x1736,pass,7.78724324754656,0.00150383572685447,12.0010468489989,0.000731298209412674
bb45257258cc,2416x1736,pass,3.87905319700093,0.000946179453188696,1.919792693207,0.000719262533844434
bd269a1f0e4d,2416x1736,pass,6.18231992676284,0.00228498199815044,5.70454518353886,0.00169446627167541
c0e15e8e2b46,2588x1958,pass,3.06431669434582,0.00113716905577607,0.631752536710014,0.000984247039467665
c1e6fa1ad314,2416x1736,pass,4.46951552457841,0.00254558730535106,5.66804555477756,0.0017187546062365
c1ebe785503a,2416x1736,pass,4.70544022193225,0.00137569110989297,3.91062884518577,0.001038524965098
c40976189f22,2416x1736,pass,6.20937784649345,0.00105633777500553,3.30943089123806,0.000785961523989426
c4a8f2fcf6e8,2416x1736,pass,2.8213064188225,0.000556011688001289,1.3496990504631,0.000369474735713236
c739ff9580d3,2416x1736,pass,6.52923016471118,0.00138812714475305,7.41535894718387,0.00109364121621941
c9485c38fdd5,2416x1736,pass,5.46367825827994,0.00215655711774858,7.15429568168079,0.0014940151491181
ca25745942b0,2416x1736,pass,3.83174851986418,0.00123929690460204,2.55943552960886,0.000933279433067484
cae51154e1ce,2588x1958,pass,3.77647150166724,0.00639551925773997,4.86903857433947,0.00613717147307412
cd45bfa07d41,3216x2136,pass,2.75597750388868,0.000493421677321679,0.484910177059604,0.000423175814442377
cfd1bd0fcbb4,819x614,pass,1.83726744062882,0.00271282085073303,1.28657539091087,0.00212356343023629
d4f32b9c07df,2416x1736,pass,3.46071443577914,0.000744978909940619,2.1851407259287,0.000447289260728042
d66b6f333dc7,3216x2136,pass,1.53683417123904,0.000332533565046969,0.288612274688407,0.000312206258978809
d85d052900b4,2416x1736,pass,4.58984249859968,0.00183392320108339,4.96525752404374,0.00132487692936504
dbd062558b81,3388x2588,pass,4.24328633974758,0.00133777997547818,1.03655409962481,0.00107065961704725
e580676516b0,2588x1958,pass,7.62068391707865,0.00274420770146266,1.95766025820816,0.00228165233766936
ec4649213ccf,2416x1736,pass,4.20894800781824,0.00081420563032321,1.67966797109991,0.000661622147447061
f5650eb52640,2416x1736,pass,3.16533367897207,0.000883352733554816,1.67410575096955,0.000551429551330969
f72ef9ceeaa8,2588x1958,pass,2.44028959203525,0.00441290274406443,0.694931640400353,0.00417022182063658
fdd18ccbbdc5,2416x1736,pass,4.72019775149003,0.00217933419477427,4.79637564237683,0.00146595075215712
00b74780d31d,2588x1958,pass,2.50256791813165,0.00469195330197138,0.990528290604911,0.00352339591582113
026dcd9af143,3216x2136,pass,4.84020887702858,0.00674907857069432,4.20803399500995,0.00513507652309517
033f2b43de6d,2588x1958,pass,2.93341827617853,0.00829673446391596,7.12575431514138,0.00630063864005815
0415fc68b176,2588x1958,pass,2.59251717049042,0.00372579876776196,0.58884882939202,0.0032137157894492
041f09eec1e8,3216x2136,pass,2.29728852086351,0.000567540089441978,0.484228433339175,0.000457157369622207
04a6fc58dabc,2416x1736,pass,6.36505688050215,0.00249257548204867,16.2791710467329,0.00161777715190861
07083738b75e,3216x2136,pass,3.24133833774737,0.000827983316400718,4.32195156395679,0.000717137457948543
07419eddd6be,2144x1424,pass,6.43926029697076,0.00633941991841016,8.27589159392006,0.00459382750644781
07a3be30563b,3216x2136,pass,3.36977995703,0.000405027233066179,1.69382013119394,0.00032678959544088
